NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,PARTLY_VACCINATED_JJ_AMT
24086,V,80-89,1,1,267,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,18,260,0,59,18,201,0,0,0,0
43005,V,30-39,1,0,1199,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,122,111,0,84,104,17,18,10,0,0
43014,V,10-19,0,0,274,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,0,0,0,0,0,0,0,0,0,0
45063,M,0-9,0,0,331,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,0,0,0,0,0,0,0,0,0,0
45068,M,30-39,1,0,1014,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,26,36,0,31,23,4,3,1,0,0
42028,M,40-49,1,0,1445,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender,38,40,0,31,37,7,1,2,0,0
45064,M,70-79,1,1,258,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,12,18,0,5,12,12,0,1,0,0
23033,M,50-59,1,0,764,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,17,30,0,23,17,7,0,0,0,0
24062,V,50-59,1,0,5579,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,732,451,0,347,700,75,32,29,0,0
24086,M,0-9,0,0,576,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,0,0,0,0,0,0,0,0,0,0
33037,V,30-39,1,0,757,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek,109,79,0,71,96,7,13,1,0,0
34041,M,10-19,0,0,1367,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,1,0,0,0,1,0,0,0,0,0
36008,V,30-39,1,0,1752,Izegem,West-Vlaanderen,Vlaams Gewest,RITS,236,186,0,156,218,26,18,4,0,0
41018,M,60-69,1,1,985,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,35,24,0,8,31,12,4,4,0,0
42004,V,50-59,1,0,1114,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,120,78,0,57,115,18,5,3,0,0
43002,V,60-69,1,0,461,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,74,19,0,17,69,2,5,0,0,0
43014,V,60-69,1,1,205,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,6,6,0,3,6,3,0,0,0,0
44073,M,10-19,0,0,367,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,0,0,0,0,0,0,0,0,0,0
45059,M,0-9,0,0,740,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,0,0,0,0,0,0,0,0,0,0
45061,V,10-19,1,0,63,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,2,1,0,0,2,0,0,1,0,0
36011,M,70-79,1,1,367,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,9,112,0,22,9,90,0,0,0,0
37020,M,20-29,1,0,499,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,9,21,0,17,9,4,0,0,0,0
38025,V,60-69,1,1,444,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,17,45,0,13,17,31,0,1,0,0
44040,V,60-69,1,1,327,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,18,10,0,5,18,5,0,0,0,0
36007,V,80-89,1,1,391,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,57,285,0,72,56,213,1,0,0,0
71069,V,90-100+,1,1,61,Ham,Limburg,Vlaams Gewest,West-Limburg,30,26,0,23,30,3,0,0,0,0
72037,M,0-9,0,0,751,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg,0,0,0,0,0,0,0,0,0,0
73006,V,0-9,0,0,1673,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,0,0,0,0,0,0,0,0,0,0
73006,V,10-19,1,0,320,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,14,3,0,2,14,1,0,0,0,0
37015,V,50-59,1,0,1415,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,169,118,0,88,152,27,17,3,0,0
71070,V,0-9,0,0,1799,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,0,0,0,0,0,0,0,0,0,0
23050,M,90-100+,1,1,59,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,39,44,0,30,39,14,0,0,0,0
31004,M,60-69,1,1,893,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,16,35,0,14,16,19,0,2,0,0
34042,V,0-9,0,0,1256,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,0,0,0,0,0,0,0,0,0,0
31022,V,30-39,1,0,1435,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,191,192,0,174,170,13,21,5,0,0
43005,V,80-89,1,1,767,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,135,546,0,163,135,376,0,7,0,0
71067,M,10-19,0,0,309,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,0,0,0,0,0,0,0,0,0,0
11002,M,30-39,1,0,41075,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,820,954,0,709,737,170,83,75,0,0
11007,M,70-79,1,1,421,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,10,199,0,74,10,82,0,43,0,0
11007,M,90-100+,1,1,20,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,6,8,0,6,6,0,0,2,0,0
11050,M,30-39,1,0,551,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,18,13,0,11,16,2,2,0,0,0
12007,V,30-39,1,0,1196,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,143,118,0,98,126,19,17,1,0,0
11050,M,0-9,0,0,522,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,0,0,0,0,0,0,0,0,0,0
23099,V,90-100+,1,1,103,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,24,60,0,57,24,3,0,0,0,0
23096,V,0-9,0,0,1260,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,0,0,0,0,0,0,0,0,0,0
11037,V,70-79,1,1,667,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,45,18,0,7,45,9,0,2,0,0
11038,V,90-100+,1,1,60,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,37,26,0,25,37,1,0,0,0,0
11044,V,50-59,1,0,1361,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,143,81,0,67,121,11,22,3,0,0
23047,M,10-19,0,0,958,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO,0,0,0,0,0,0,0,0,0,0
24033,V,70-79,1,1,676,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,15,147,0,22,15,122,0,3,0,0
24133,M,40-49,1,0,504,Linter,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,15,23,0,18,13,5,2,0,0,0
23009,V,60-69,1,1,51,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland,2,1,0,1,2,0,0,0,0,0
31004,V,0-9,0,0,660,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0,0
11056,V,40-49,1,0,1204,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,109,109,0,91,98,14,11,4,0,0
24059,M,30-39,1,0,984,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,37,41,0,28,34,10,3,3,0,0
13044,V,60-69,1,0,293,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,37,12,0,10,34,2,3,0,0,0
41011,V,10-19,0,0,1017,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,3,0,0,0,3,0,0,0,0,0
44013,M,10-19,1,0,188,Destelbergen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,1,1,0,1,1,0,0,0,0,0
11050,M,20-29,1,0,542,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,12,12,0,9,10,3,2,0,0,0
13003,V,30-39,1,0,1559,Balen,Antwerpen,Vlaams Gewest,Baldemore,157,159,0,142,143,13,14,4,0,0
13012,V,20-29,1,0,517,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,42,39,0,37,37,2,5,0,0,0
13012,V,10-19,0,0,338,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,1,0,0,0,1,0,0,0,0,0
13053,M,50-59,1,0,1265,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,23,24,0,19,20,4,3,1,0,0
23060,V,90-100+,1,1,114,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO,58,62,0,59,58,1,0,2,0,0
13002,M,30-39,1,0,161,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,1,1,0,1,1,0,0,0,0,0
23023,V,10-19,1,0,98,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,1,1,0,0,1,1,0,0,0,0
24016,M,60-69,1,1,231,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,5,8,0,5,5,2,0,1,0,0
24062,V,0-9,0,0,4960,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,0,0,0,0,0,0,0,0,0,0
31040,V,10-19,1,0,230,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,7,6,0,2,7,4,0,0,0,0
32011,V,90-100+,1,1,128,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,57,73,0,54,57,19,0,0,0,0
34002,V,20-29,1,0,802,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,80,94,0,78,76,15,4,1,0,0
34025,V,30-39,1,0,373,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,35,40,0,38,33,2,2,0,0,0
41024,V,20-29,1,0,1010,Haaltert,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,111,85,0,68,102,12,9,5,0,0
41034,V,80-89,1,1,568,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,80,424,0,186,80,237,0,1,0,0
42025,M,60-69,1,1,687,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,27,24,0,6,27,16,0,2,0,0
43005,M,10-19,0,0,918,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,1,0,0,0,1,0,0,0,0,0
71004,V,10-19,0,0,2093,Beringen,Limburg,Vlaams Gewest,West-Limburg,0,0,0,0,0,0,0,0,0,0
13021,V,60-69,1,0,363,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,29,11,0,9,25,2,4,0,0,0
24094,V,30-39,1,0,1049,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,138,138,0,108,129,25,9,5,0,0
24107,M,0-9,0,0,1910,Tienen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,0,0,0,0,0,0,0,0,0,0
34002,M,30-39,1,0,928,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,24,28,0,26,21,2,3,0,0,0
37007,V,40-49,1,0,681,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS,83,66,0,60,78,5,5,1,0,0
13012,M,30-39,1,0,535,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,7,14,0,10,7,2,0,2,0,0
31022,V,40-49,1,0,1581,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,189,208,0,182,177,21,12,5,0,0
11025,V,0-9,0,0,435,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,0,0,0,0,0,0,0,0,0,0
36015,V,60-69,1,0,1939,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,267,119,0,93,263,22,4,4,0,0
23025,M,10-19,0,0,1823,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,0,1,0,0,0,1,0,0,0,0
24104,M,60-69,1,0,636,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,28,31,0,14,24,14,4,3,0,0
31033,M,40-49,1,0,1293,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,43,57,0,39,40,16,3,2,0,0
32011,V,70-79,1,1,586,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,29,142,0,7,29,135,0,0,0,0
33040,V,10-19,0,0,349,Langemark-Poelkapelle,West-Vlaanderen,Vlaams Gewest,Westhoek,3,1,0,1,3,0,0,0,0,0
35006,V,0-9,0,0,731,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,0,0,0,0,0,0,0,0,0,0
37017,M,60-69,1,1,231,Wielsbeke,West-Vlaanderen,Vlaams Gewest,Regio Waregem,9,45,0,20,9,24,0,1,0,0
41048,V,0-9,0,0,2052,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,0,0,0,0,0,0,0,0,0,0
44064,M,50-59,1,0,606,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,36,25,0,19,32,4,4,2,0,0
45065,M,10-19,0,0,391,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,0,0,0,0,0,0,0,0,0,0
24062,M,30-39,1,0,8586,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,402,318,0,225,358,67,44,26,0,0
34022,V,30-39,1,0,4791,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,456,501,0,420,449,57,7,24,0,0
36015,M,60-69,1,0,1955,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,99,71,0,52,97,16,2,3,0,0
37018,M,40-49,1,0,1016,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,23,30,0,22,23,4,0,4,0,0
11007,V,50-59,1,0,736,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,82,65,0,51,73,10,9,4,0,0
11022,M,0-9,0,0,998,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,0,0,0,0,0,0,0,0,0,0
11057,V,0-9,0,0,712,Malle,Antwerpen,Vlaams Gewest,Voorkempen,0,0,0,0,0,0,0,0,0,0
11035,M,10-19,0,0,839,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,0,0,0,0,0,0,0,0,0,0
12021,V,30-39,1,0,2316,Lier,Antwerpen,Vlaams Gewest,Pallieterland,191,223,0,197,174,23,17,3,0,0
11057,M,90-100+,1,1,57,Malle,Antwerpen,Vlaams Gewest,Voorkempen,29,36,0,29,29,7,0,0,0,0
11024,V,0-9,0,0,1070,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,0,0,0,0,0,0,0,0,0,0
11038,V,10-19,1,0,89,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,5,0,0,0,5,0,0,0,0,0
13002,V,30-39,1,0,172,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,8,9,0,8,7,1,1,0,0,0
12029,M,20-29,1,0,981,Putte,Antwerpen,Vlaams Gewest,Bonstato,31,31,0,25,29,6,2,0,0,0
12002,M,0-9,0,0,573,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland,0,0,0,0,0,0,0,0,0,0
23060,V,20-29,1,0,810,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO,57,48,0,41,50,7,7,0,0,0
23094,V,50-59,1,0,2315,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,170,213,0,157,160,49,10,7,0,0
23100,V,60-69,1,0,194,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,13,17,0,7,13,9,0,1,0,0
32006,M,60-69,1,0,294,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek,11,6,0,2,11,4,0,0,0,0
13006,V,10-19,0,0,425,Dessel,Antwerpen,Vlaams Gewest,Baldemore,7,0,0,0,7,0,0,0,0,0
23027,V,80-89,1,1,1287,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,206,937,0,475,205,462,1,0,0,0
23027,M,80-89,1,1,762,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,67,659,0,362,66,297,1,0,0,0
24011,V,30-39,1,0,541,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,66,53,0,42,60,10,6,1,0,0
24086,M,70-79,1,1,490,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,18,98,0,22,17,76,1,0,0,0
31033,M,10-19,1,0,198,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,5,0,0,0,5,0,0,0,0,0
13014,V,70-79,1,1,955,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,28,304,0,10,28,292,0,2,0,0
11030,V,10-19,1,0,93,Niel,Antwerpen,Vlaams Gewest,RupeLaar,11,1,0,1,11,0,0,0,0,0
23024,M,20-29,1,0,496,Gooik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,9,18,0,13,7,5,2,0,0,0
23038,M,50-59,1,0,963,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,40,36,0,28,38,5,2,3,0,0
13023,M,10-19,1,0,86,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,1,0,0,0,1,0,0,0,0,0
33021,V,10-19,1,0,231,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek,30,7,0,4,30,3,0,0,0,0
13004,V,70-79,1,1,744,Beerse,Antwerpen,Vlaams Gewest,Kempenland,53,25,0,9,53,15,0,1,0,0
23032,V,0-9,0,0,335,Herne,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
23103,M,70-79,1,1,482,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,31,117,0,35,31,82,0,0,0,0
24137,M,70-79,1,1,224,Glabbeek,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,9,20,0,4,9,16,0,0,0,0
31043,M,0-9,0,0,960,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0,0
33011,M,90-100+,1,1,164,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,77,108,0,93,77,14,0,1,0,0
34009,M,60-69,1,0,382,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,15,10,0,9,15,1,0,0,0,0
34025,V,90-100+,1,1,54,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,35,38,0,35,35,3,0,0,0,0
35002,M,10-19,0,0,738,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,1,0,0,0,1,0,0,0,0,0
35029,V,70-79,1,1,1062,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,43,70,0,10,42,58,1,2,0,0
36006,V,10-19,0,0,449,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,0,0,0,0,0,0,0,0,0,0
37011,M,90-100+,1,1,28,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,10,21,0,16,10,5,0,0,0,0
38014,V,20-29,1,0,718,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,64,60,0,54,57,6,7,0,0,0
71011,V,60-69,1,0,685,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,74,35,0,29,70,3,4,3,0,0
24041,M,10-19,0,0,361,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,0,0,0,0,0,0,0,0,0,0
36011,V,60-69,1,1,239,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,6,38,0,22,6,16,0,0,0,0
34040,M,50-59,1,0,2885,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,63,72,0,50,60,20,3,2,0,0
42003,V,30-39,1,0,909,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,81,117,0,94,75,21,6,2,0,0
45064,M,10-19,1,0,80,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,0,0,0,0,0,0,0,0,0,0
71045,M,70-79,1,1,321,Nieuwerkerken,Limburg,Vlaams Gewest,Haspengouw,9,5,0,2,9,3,0,0,0,0
73028,V,0-9,0,0,3,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg,0,0,0,0,0,0,0,0,0,0
11016,V,50-59,1,0,1475,Essen,Antwerpen,Vlaams Gewest,Noorderkempen,135,77,0,61,116,16,19,0,0,0
34025,V,40-49,1,0,365,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,48,29,0,25,48,1,0,3,0,0
12005,M,90-100+,1,1,74,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato,35,53,0,40,35,13,0,0,0,0
13010,V,60-69,1,1,342,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,18,7,0,6,18,1,0,0,0,0
13036,V,80-89,1,1,310,Retie,Antwerpen,Vlaams Gewest,Baldemore,49,194,0,20,49,174,0,0,0,0
23023,V,60-69,1,1,246,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,20,12,0,8,18,4,2,0,0,0
23045,M,10-19,1,0,198,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,2,1,0,1,2,0,0,0,0,0
24001,V,10-19,1,0,294,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,8,4,0,1,8,2,0,1,0,0
24016,M,60-69,1,0,267,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,22,10,0,7,22,2,0,1,0,0
31043,M,30-39,1,0,1212,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,42,39,0,30,32,7,10,2,0,0
43005,V,50-59,1,0,1533,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,236,139,0,107,203,20,33,12,0,0
31043,M,20-29,1,0,1608,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,48,48,0,38,48,10,0,0,0,0
36007,V,90-100+,1,1,111,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,54,69,0,57,54,12,0,0,0,0
45062,V,70-79,1,1,123,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,12,5,0,2,12,3,0,0,0,0
24130,M,70-79,1,1,395,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,13,17,0,9,13,7,0,1,0,0
11001,V,40-49,1,0,868,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,75,64,0,58,64,4,11,2,0,0
11001,V,70-79,1,1,874,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,37,32,0,17,36,12,1,3,0,0
11030,V,40-49,1,0,719,Niel,Antwerpen,Vlaams Gewest,RupeLaar,95,48,0,42,87,4,8,2,0,0
12021,M,10-19,1,0,362,Lier,Antwerpen,Vlaams Gewest,Pallieterland,0,1,0,1,0,0,0,0,0,0
13014,M,50-59,1,0,1673,Hoogstraten,Antwerpen,Vlaams Gewest,Kempenland,27,43,0,27,24,16,3,0,0,0
23023,M,10-19,1,0,81,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,1,0,0,0,1,0,0,0,0,0
11044,V,80-89,1,1,403,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,81,257,0,84,81,150,0,23,0,0
13016,M,70-79,1,1,443,Hulshout,Antwerpen,Vlaams Gewest,Zuiderkempen,13,62,0,2,13,58,0,2,0,0
11007,V,10-19,0,0,466,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,1,0,0,0,1,0,0,0,0,0
13021,M,20-29,1,0,542,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,6,9,0,9,5,0,1,0,0,0
11001,V,30-39,1,0,803,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,74,68,0,58,64,7,10,3,0,0
11038,M,50-59,1,0,675,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,31,23,0,18,30,5,1,0,0,0
11056,M,50-59,1,0,1329,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,41,38,0,27,40,10,1,1,0,0
12007,M,50-59,1,0,1760,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,76,69,0,39,70,27,6,3,0,0
23062,M,70-79,1,1,983,Overijse,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,40,146,0,31,40,115,0,0,0,0
24094,V,60-69,1,0,572,Rotselaar,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,82,31,0,20,77,10,5,1,0,0
24134,V,60-69,1,1,772,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland,12,42,0,20,11,21,1,1,0,0
24062,V,80-89,1,1,2797,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,547,1773,0,683,547,945,0,145,0,0
23003,M,60-69,1,1,628,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei,41,31,0,13,38,17,3,1,0,0
23097,V,60-69,1,0,420,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,37,16,0,10,36,6,1,0,0,0
33016,V,50-59,1,0,57,Mesen,West-Vlaanderen,Vlaams Gewest,Westhoek,4,3,0,3,4,0,0,0,0,0
73083,V,30-39,1,0,1781,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,174,183,0,162,155,16,19,5,0,0
11035,V,90-100+,1,1,119,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,84,41,0,25,84,16,0,0,0,0
11029,M,60-69,1,1,644,Mortsel,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,33,38,0,21,30,16,3,1,0,0
23052,V,10-19,1,0,181,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,4,2,0,0,4,2,0,0,0,0
24135,V,50-59,1,0,794,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland,139,76,0,62,129,12,10,2,0,0
11037,V,0-9,0,0,739,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,0,0,0,0,0,0,0,0,0,0
13036,V,50-59,1,0,865,Retie,Antwerpen,Vlaams Gewest,Baldemore,87,71,0,48,79,23,8,0,0,0
23002,M,40-49,1,0,2215,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO,59,76,0,56,55,15,4,5,0,0
23023,M,90-100+,1,1,24,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,3,18,0,13,3,4,0,1,0,0
23101,M,30-39,1,0,825,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,37,21,0,12,35,9,2,0,0,0
24041,M,60-69,1,1,169,Hoegaarden,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,6,0,0,0,5,0,1,0,0,0
23045,V,0-9,0,0,970,Londerzeel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,0,0,0,0,0,0,0,0,0,0
24016,V,60-69,1,1,228,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,13,9,0,6,13,3,0,0,0,0
